path,legacyTitle,pageType,contentCluster,metricWindow,windowStart,windowEnd,clicks90d,impressions90d,position90d,historicalClicksMaxKnown,urlEquityScore,businessPriorityScore,planningRecommendation,activeMigrationState,proposedFinalAction,activeRedirectTarget,survivorDecision,evidenceSource,reason
/รับซื้อการ์ดจอมือสอง-อ-12/,รับซื้อการ์ดจอมือสอง อำเภอลำลูกกา ปทุมธานี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-13/,รับซื้อการ์ดจอมือสอง อำเภอสามโคก ปทุมธานี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-14/,รับซื้อการ์ดจอมือสอง อำเภอเมืองสมุทรปราการ สมุทรปราการ,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-15/,รับซื้อการ์ดจอมือสอง อำเภอบางพลี สมุทรปราการ,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-16/,รับซื้อการ์ดจอมือสอง อำเภอบางบ่อ สมุทรปราการ,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-17/,รับซื้อการ์ดจอมือสอง อำเภอพระประแดง สมุทรปราการ,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-18/,รับซื้อการ์ดจอมือสอง อำเภอพระสมุทรเจดีย์ สมุทรปราการ,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-19/,รับซื้อการ์ดจอมือสอง อำเภอบางเสาธง สมุทรปราการ,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-2/,รับซื้อการ์ดจอมือสอง อำเภอบางกรวย นนทบุรี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-20/,รับซื้อการ์ดจอมือสอง อำเภอเมืองสมุทรสาคร สมุทรสาคร,MONEY_HUB,computer,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,1,7,11.29,1,50,85,E_REVIEW,HOLD_NOINDEX_200,OWNER_REVIEW_REQUIRED,,,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+legacy-posts,Residual historical traffic (1 clicks) requiring explicit stakeholder decision
/รับซื้อการ์ดจอมือสอง-อ-21/,รับซื้อการ์ดจอมือสอง อำเภอกระทุ่มแบน สมุทรสาคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-22/,รับซื้อการ์ดจอมือสอง อำเภอบ้านแพ้ว สมุทรสาคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-23/,รับซื้อการ์ดจอมือสอง อำเภอพุทธมณฑล นครปฐม,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-24/,รับซื้อการ์ดจอมือสอง อำเภอเมืองนครปฐม นครปฐม,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-25/,รับซื้อการ์ดจอมือสอง อำเภอกำแพงแสน นครปฐม,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-26/,รับซื้อการ์ดจอมือสอง อำเภอนครชัยศรี นครปฐม,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-27/,รับซื้อการ์ดจอมือสอง อำเภอดอนตูม นครปฐม,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-28/,รับซื้อการ์ดจอมือสอง อำเภอบางเลน นครปฐม,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-29/,รับซื้อการ์ดจอมือสอง อำเภอสามพราน นครปฐม,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-3/,รับซื้อการ์ดจอมือสอง อำเภอบางใหญ่ นนทบุรี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-4/,รับซื้อการ์ดจอมือสอง อำเภอบางบัวทอง นนทบุรี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-5/,รับซื้อการ์ดจอมือสอง อำเภอไทรน้อย นนทบุรี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-6/,รับซื้อการ์ดจอมือสอง อำเภอปากเกร็ด นนทบุรี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-7/,รับซื้อการ์ดจอมือสอง อำเภอเมืองปทุมธานี ปทุมธานี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-8/,รับซื้อการ์ดจอมือสอง อำเภอคลองหลวง ปทุมธานี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อ-9/,รับซื้อการ์ดจอมือสอง อำเภอธัญบุรี ปทุมธานี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-อำ/,รับซื้อการ์ดจอมือสอง อำเภอเมืองนนทบุรี นนทบุรี,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-10/,รับซื้อการ์ดจอมือสอง เขตมีนบุรี กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-11/,รับซื้อการ์ดจอมือสอง เขตลาดกระบัง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-12/,รับซื้อการ์ดจอมือสอง เขตยานนาวา กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-13/,รับซื้อการ์ดจอมือสอง เขตสัมพันธวงศ์ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-14/,รับซื้อการ์ดจอมือสอง เขตพญาไท กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-15/,รับซื้อการ์ดจอมือสอง เขตธนบุรี กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-16/,รับซื้อการ์ดจอมือสอง เขตบางกอกใหญ่ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-17/,รับซื้อการ์ดจอมือสอง เขตห้วยขวาง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-18/,รับซื้อการ์ดจอมือสอง เขตคลองสาน กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-19/,รับซื้อการ์ดจอมือสอง เขตตลิ่งชัน กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-2/,รับซื้อการ์ดจอมือสอง เขตดุสิต กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-20/,รับซื้อการ์ดจอมือสอง เขตบางกอกน้อย กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-21/,รับซื้อการ์ดจอมือสอง เขตบางขุนเทียน กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-22/,รับซื้อการ์ดจอมือสอง เขตภาษีเจริญ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-23/,รับซื้อการ์ดจอมือสอง เขตหนองแขม กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-24/,รับซื้อการ์ดจอมือสอง เขตราษฎร์บูรณะ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-25/,รับซื้อการ์ดจอมือสอง เขตบางพลัด กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-26/,รับซื้อการ์ดจอมือสอง เขตดินแดง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-27/,รับซื้อการ์ดจอมือสอง เขตบึงกุ่ม กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-28/,รับซื้อการ์ดจอมือสอง เขตสาทร กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-29/,รับซื้อการ์ดจอมือสอง เขตบางซื่อ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-3/,รับซื้อการ์ดจอมือสอง เขตหนองจอก กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-30/,รับซื้อการ์ดจอมือสอง เขตจตุจักร กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-31/,รับซื้อการ์ดจอมือสอง เขตบางคอแหลม กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-32/,รับซื้อการ์ดจอมือสอง เขตประเวศ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-33/,รับซื้อการ์ดจอมือสอง เขตคลองเตย กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-34/,รับซื้อการ์ดจอมือสอง เขตสวนหลวง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-35/,รับซื้อการ์ดจอมือสอง เขตจอมทอง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-36/,รับซื้อการ์ดจอมือสอง เขตดอนเมือง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-37/,รับซื้อการ์ดจอมือสอง เขตราชเทวี กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-38/,รับซื้อการ์ดจอมือสอง เขตลาดพร้าว กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-39/,รับซื้อการ์ดจอมือสอง เขตวัฒนา กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-4/,รับซื้อการ์ดจอมือสอง เขตบางรัก กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-40/,รับซื้อการ์ดจอมือสอง เขตบางแค กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-41/,รับซื้อการ์ดจอมือสอง เขตหลักสี่ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-42/,รับซื้อการ์ดจอมือสอง เขตสายไหม กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-43/,รับซื้อการ์ดจอมือสอง เขตคันนายาว กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-44/,รับซื้อการ์ดจอมือสอง เขตสะพานสูง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-45/,รับซื้อการ์ดจอมือสอง เขตวังทองหลาง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-46/,รับซื้อการ์ดจอมือสอง เขตคลองสามวา กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-47/,รับซื้อการ์ดจอมือสอง เขตบางนา กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-48/,รับซื้อการ์ดจอมือสอง เขตทวีวัฒนา กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-49/,รับซื้อการ์ดจอมือสอง เขตทุ่งครุ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-5/,รับซื้อการ์ดจอมือสอง เขตบางเขน กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-50/,รับซื้อการ์ดจอมือสอง เขตบางบอน กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-6/,รับซื้อการ์ดจอมือสอง เขตบางกะปิ กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-7/,รับซื้อการ์ดจอมือสอง เขตปทุมวัน กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-8/,รับซื้อการ์ดจอมือสอง เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เ-9/,รับซื้อการ์ดจอมือสอง เขตพระโขนง กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อการ์ดจอมือสอง-เข/,รับซื้อการ์ดจอมือสอง เขตพระนคร กรุงเทพมหานคร,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/รับซื้อของย้ายบ้าน/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/รับซื้อขุขันธ์/,UNKNOWN,MONEY_HUB,general_buyback,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
