path,clicks90d,impressions90d,position90d,contentCluster,planningRecommendation,currentState,p0Action,redirectTarget,priority,reason
/tag/รับซื้อกล้อง-ปราจีนบุรี/,0,3,10.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-อ่างทอง/,0,3,23.33,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อตั๋วจำนำ/,0,3,9.67,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อตั๋วจำนำของ/,0,3,13.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อมือถือ-อำเภอกระน/,0,3,13.67,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อมือถือ-อำเภอมัญจ/,0,3,9.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อเหล้า-เขตบางแค-บร/,0,3,6.67,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อ-nintendo-อุบลราชธานี/,0,3,22.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อคอม-โคราช/,0,3,9.33,computer,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/tag/ขายเหล้า/,0,2,7.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/จำนำโทรศัพท์-อำเภอทุ่งศ/,0,2,8.50,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับจำนำไอโฟน-อำเภอเขื่อ/,0,2,11.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อ-computer-อุดรธานี/,0,2,11.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-ร้อยเอ็ด/,0,2,12.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-เลย/,0,2,13.50,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้องมือสอง-ขอนแ/,0,2,39.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อคอม-มือสอง-อำเภอเ/,0,2,13.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อตั๋วจำนำ-บ้านไผ่/,0,2,11.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อตั๋วจำนำ-ร้อยเอ็/,0,2,11.50,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อมือถือ-อำเภอน้ำพ/,0,2,7.50,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อมือถืออำเภอเมยว/,0,2,8.50,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อเหล้า-100-paper/,0,2,5.50,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อโน๊ตบุ๊ค-อำเภอพิ/,0,2,9.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อโน๊ตบุ๊ค-โกสุมพิ/,0,2,7.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อไวน์/,0,2,11.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/ติดต่อเรา/,0,2,44.50,general,C_301_CONSOLIDATE,REDIRECT,KEEP_ONE_HOP_301,/contact/,P2,Active migration redirect rule targeting /contact/
/รับจำนำกล้อง-อุบล/,0,2,12.50,off_topic,D_RETIRE,GONE,KEEP_410,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อ-nintendo-ชุมพร/,0,2,8.50,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อกล้องมือสอง-อำนา/,0,2,9.00,camera,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อตั๋วจำนำคำชะอี/#ขั้�%.../,0,2,7.00,off_topic,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อตั๋วจำนำคำชะอี/#ทำไ�%.../,0,2,7.00,off_topic,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อตั๋วจำนำคำชะอี/#ปัญ�%.../,0,2,7.00,off_topic,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อตั๋วจำนำเมืองสุ/#ขั้�.../,0,2,11.00,off_topic,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อตั๋วจำนำเมืองสุ/#ทำไ�.../,0,2,11.00,off_topic,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อตั๋วจำนำเมืองสุ/#ปัญ�.../,0,2,11.00,off_topic,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/ร้านจำนำในอุบล/,0,2,74.00,off_topic,D_RETIRE,GONE,KEEP_410,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/จำนำโทรศัพท์-อำเภอศรีเม/,0,1,9.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/มือถือ-มือสอง-อำเภอบุณฑร/,0,1,9.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับจำนำมือถือ-อำเภอน้ำข/,0,1,8.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับจำนำมือถือ-อำเภอโขงเ/,0,1,9.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับจำนำลำโพง-ขอนแก่น/,0,1,5.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับจำนำไอโฟน-อำเภอน้ำยื/,0,1,7.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อ-airpod-บ้านไผ่-ขอนแก่น/,0,1,6.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-ขอนแก่น/,0,1,11.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-นครราชสีมา/,0,1,10.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-ลพบุรี/page/3/,0,1,8.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-สระแก้ว/,0,1,8.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-สิงห์บุรี/page/3/,0,1,9.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้อง-สุพรรณบุรี/page/3/,0,1,9.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อกล้องกาฬสินธุ์/,0,1,10.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อคอม-อำเภอน้ำพอง/,0,1,10.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อคอม-อำเภอเกษตรวิ/,0,1,4.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อมือถือ-อำเภอกุดจ/,0,1,4.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อมือถืออำเภอโพนท/,0,1,11.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อรถมือสอง-ในจังหว/,0,1,17.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อลำโพงอุบลราชธาน/,0,1,16.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อเหล้าไทย/,0,1,11.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อโน๊ตบุ๊ค-ห้วยแถล/,0,1,6.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อโน๊ตบุ๊ค-อำเภอรา/,0,1,5.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อโน๊ตบุ๊ค-เชียงยื/,0,1,7.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อไอโฟน-อำนาจเจริญ/,0,1,7.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/รับซื้อไอโฟน-เมืองมหาสา/,0,1,12.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/อำเภอสว่างวีระวงศ์/,0,1,8.00,archive,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/รับซื้อ-nintendo-ตรัง/,0,1,71.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-nintendo-นครปฐม/,0,1,6.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-nintendo-พัทลุง/,0,1,8.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-nintendo-พิจิตร/,0,1,11.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-nintendo-สิงห์บุรี/,0,1,9.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-nintendo-สุราษฎร์ธานี/,0,1,12.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-nintendo-เชียงใหม่/,0,1,36.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-nintendo-เพชรบูรณ์/,0,1,10.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-oppo-อุดรธานี/,0,1,31.00,general_buyback,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อ-คอมพิวเตอร์-ขอนแ/,0,1,6.00,computer,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อกล้อง-อ่างทอง/,0,1,10.00,camera,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อคอม-อ่างทอง/,0,1,11.00,computer,D_RETIRE,UNREGISTERED,RETIRE_REVIEW,,P2,Zero search equity thin duplicate post
/รับซื้อตั๋วจำนำนางรอง/,0,1,5.00,off_topic,D_RETIRE,GONE,KEEP_410,,P2,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
